Unnamed: 0,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,views,votes
8,chadw01,"may 23rd, 2020 9:14 am","july 19, 2020","jul 14th, 2020 11:53 am",computers & electronics,$789.99,319,61%,visions electronics,televisions,"hisense 55"" q8g series 4k uled android tv with quantum dot technology - $698 w/fs",60949,25
9,aramisatos,"jun 18th, 2020 3:20 pm","july 3, 2020","jul 14th, 2020 10:47 am",automotive,$30,101,70%,toms shoes,apparel,levi's warehouse sale event 70% off,38796,60
10,gamzerz,"jul 8th, 2020 1:31 pm",_nan_,"jul 14th, 2020 10:30 am",computers & electronics,$146.87,6,39% off,amazon.ca,home theatre & audio,etymotic research etymotic er3xr earphones - $146.87,3071,5
11,szaurus,"jul 14th, 2020 7:07 am","august 3, 2020","jul 14th, 2020 10:10 am",computers & electronics,799,4,$100,amazon.ca,computers & tablets/ereaders,"lenovo v14-are 82dq000pus 14"" notebook - ryzen 5 4500u - 8 gb ram - 256 gb ssd - c$780.84",1669,1
12,toguy,"jul 13th, 2020 9:25 am","august 2, 2020","jul 14th, 2020 9:50 am",restaurants,134.99,13,$35,new york fries,fast food,new york fries - bogo fries (must have fry society account) - jul 13-20,2748,5
13,immad01,"jul 13th, 2020 9:03 pm","july 31, 2020","jul 14th, 2020 9:28 am",financial services,$27.97,3,_nan_,princess auto,home & garden,**power fist** telescoping aluminum tree pruner for $27.97,2854,4
14,essjayess,"jul 8th, 2020 11:28 pm",_nan_,"jul 14th, 2020 9:12 am",small business,$0.65,9,64% off,amazon.ca,office supplies,"prang vinyl white block erasers, medium, box of 24, $0.65 (add-on item)",3801,8
15,nixxonexxo,"jun 27th, 2020 8:21 pm","july 2, 2020","jul 14th, 2020 9:11 am",computers & electronics,24.99,106,$15,tim hortons,telecom,cable internet 75mb - $24.99 first month/$44.99 after | 150mb - $34.99 first month/$54.99 after (new customers only),19654,-58
16,hill15,"jul 14th, 2020 8:38 am","august 30, 2020","jul 14th, 2020 8:38 am",kids & babies,$14.00,0,_nan_,walmart,toys & games,imaginext disney pixar toy story 4 carnival playset $14 (reg. $39.94),1178,2
17,yototo005,"mar 15th, 2020 11:53 am","august 16, 2020","jul 14th, 2020 5:45 am",entertainment,$7.99,47,$27.00,travelzoo,events & attractions,free streaming opera starting tonight,31920,46
18,fangdragon2000,"jul 9th, 2020 11:51 am","october 13, 2020","jul 14th, 2020 4:09 am",computers & electronics,"139,99",72,30$,amazon.ca,peripherals & accessories,adata usa ultimate su800 1tb 3d nand 2.5 inch sata iii internal solid state drive 139.99$,11149,4
19,es_revenge,"jul 14th, 2020 12:46 am","june 22, 2020","jul 14th, 2020 3:11 am",beauty & wellness,$140.00,7,50%,walmart,beauty supplies & personal care,oral-b genius 8000 black *in-store only* clearance $140,2146,2
20,unshavenyak,"may 17th, 2020 12:40 pm",_nan_,"jul 14th, 2020 2:36 am",home & garden,$287.99,142,26%,bed bath and beyond,appliances,[hot] baratza sette 30 conical burr grinder - $287.99,33217,16
21,drewloo,"jul 14th, 2020 1:10 am","july 19, 2020","jul 14th, 2020 1:52 am",sports & fitness,26.99,3,40%,princess auto,clothing & accessories,40% off watches + jewelry (free shipping),1703,-2
22,krime1k,"jul 14th, 2020 1:40 am",_nan_,"jul 14th, 2020 1:40 am",kids & babies,_nan_,0,_nan_,walmart,toys & games,lego - the lego movie 2 emmet’s thricycle! 70823 - $15.89,1623,0
23,2riskit,"jul 12th, 2020 9:45 am",_nan_,"jul 14th, 2020 1:29 am",computers & electronics,$ 79.99,19,$119.60,amazon.ca,peripherals & accessories,corsair semi-modular atx cx650m power supply cp-9020103-na $ 79.99,3614,1
24,growler,"jul 13th, 2020 3:57 pm","july 14, 2020","jul 14th, 2020 1:27 am",automotive,$289.99,16,$60 off,costco,other,costco.ca: aoc 24g2e5 - 24in. fhd ips monitor - 2 pack $289.99,5792,10
25,dskum,"jul 10th, 2020 5:12 pm","december 31, 2020","jul 14th, 2020 1:19 am",home & garden,34.76,20,$10 off,home depot,home services & repairs,kidde talking co smoke detector on sale (battery only) - $34.76,4313,5
26,williams17867,"may 21st, 2020 7:13 pm",_nan_,"jul 14th, 2020 1:07 am",home & garden,$366.33,107,_nan_,home depot,home improvement & tools,milwaukee mitre saw 6955-20 with free stand,36910,20
27,bigfishman,"jun 4th, 2020 3:44 am","august 27, 2020","jul 14th, 2020 12:04 am",financial services,_nan_,547,< 50% o,american express,credit cards,amex personal platinum offer - $250 credits for everydays essentials and more!,85380,144
28,azia,"jul 13th, 2020 4:12 pm",_nan_,"jul 13th, 2020 11:53 pm",sports & fitness,_nan_,8,35%,walmart,other,hydroflask (various styles and colours) 35% off,3681,5
29,terabithia,"jul 13th, 2020 9:49 pm","june 30, 2020","jul 13th, 2020 11:24 pm",computers & electronics,23.99,3,50% off,amazon.ca,home theatre & audio,a2 lenrue portable wireless bluetooth speaker rose gold - $23.99,1510,-2
0,terabithia,"jul 13th, 2020 9:49 pm","august 9, 2020","jul 13th, 2020 11:24 pm",computers & electronics,23.99,3,50% off,amazon.ca,home theatre & audio,a2 lenrue portable wireless bluetooth speaker rose gold - $23.99,1512,-2
1,hkhorace,"jul 6th, 2020 9:56 am","july 12, 2020","jul 13th, 2020 10:54 pm",home & garden,1300,85,$200 off,costco,automotive,quickjack 7000slx $200 off - $1300,17398,27
2,xuisxu,"jul 13th, 2020 8:59 pm",_nan_,"jul 13th, 2020 10:25 pm",entertainment,_nan_,4,_nan_,costco,automotive,dk2 hitch-mounted cargo carrier $81 after price match with homedepot,2499,2
3,ethan15,"jul 12th, 2020 11:02 pm","july 12, 2020","jul 13th, 2020 10:08 pm",home & garden,450.98,3,$100 off,best buy,appliances,[hot] breville nespresso creatista uno $450 with $25 coffee credit,2644,-2
4,inter01fan,"jun 5th, 2020 11:24 pm",_nan_,"jul 13th, 2020 10:03 pm",computers & electronics,897.99,183,_nan_,costco,televisions,hisense q7g 65 inch price drop to $897,41209,7
5,dealcanuck,"mar 27th, 2020 3:03 pm","january 1, 2021","jul 13th, 2020 9:22 pm",automotive,$199.99,779,55% off,costco,computers & electronics,western digital mybook 8tb $199.99,157899,64
6,getdeals111,"jul 13th, 2020 8:25 pm",_nan_,"jul 13th, 2020 9:16 pm",home & garden,699.99,6,_nan_,costco,computers & electronics,"acer laptop 15.6 - i5 10th gen, 12 gb ddr4, 512gb ssd - $699.99",2930,0
7,manho,"jul 11th, 2020 10:37 pm","july 16, 2020","jul 13th, 2020 9:12 pm",home & garden,$187.49,46,_nan_,best buy,appliances,honeywell air purifier hpa300 $187.49 on only?,7674,4
8,marcfar,"jul 13th, 2020 2:54 pm","july 16, 2020","jul 13th, 2020 9:02 pm",home & garden,399,5,$80off,best buy,computers & electronics,"samsung 27"" 1440p wqhd 144hz 4ms gtg va led monitor (ls27r750qenxza) - black - $399",2191,-1
9,ngord,"jul 13th, 2020 5:16 pm",_nan_,"jul 13th, 2020 9:00 pm",computers & electronics,$395.76,16,_nan_,amazon.ca,computers & tablets/ereaders,amd ryzen 7 3700x 8-core cpu for $395.76 (or even less at newegg.com),3233,9
10,schmidtcal,"jul 13th, 2020 4:58 am","august 24, 2020","jul 13th, 2020 8:49 pm",small business,19.97,21,33.4,staples,office supplies,universal hard-floor casters - $19.97 for 5,5765,11
11,ryans219,"jul 13th, 2020 5:02 pm","july 16, 2020","jul 13th, 2020 7:07 pm",home & garden,39.99,3,$60,best buy,kids & babies,lillebaby essentials baby carrier $39.99,1378,1
12,dietcig,"jul 12th, 2020 9:46 pm","july 20, 2020","jul 13th, 2020 6:52 pm",entertainment,$349,7,$91 off,london drugs,computers & electronics,klipsch the three ii $349.99,3432,3
13,jpatel310,"jul 13th, 2020 3:04 pm","july 20, 2020","jul 13th, 2020 6:52 pm",entertainment,3.99,10,90% off,microsoft,other,"xbox one digital games: far cry 5 $11.99, far cry 3 classic edition $3.99 and many more up to 90% off",1599,6
14,dealenthusiast9,"jul 13th, 2020 12:24 pm","july 19, 2020","jul 13th, 2020 6:51 pm",computers & electronics,329,3,70% off,best buy,home theatre & audio,bluesound d30 duo 2.1-channel speaker system - $329 ($870 off),1487,-1
15,freebush,"jun 25th, 2020 12:51 am","june 30, 2020","jul 13th, 2020 6:25 pm",travel,$601.75,1,$34.25,newegg,computers & electronics,amd ryzen 9 3900x 4.6ghz 12-core am4 processor $601.75 pm op,2123,2
16,hill15,"jun 5th, 2020 9:33 am","august 4, 2020","jul 13th, 2020 6:23 pm",home & garden,30%,186,16%,real canadian superstore,other,paints and stains 30% off july 10 - 13 and 35% off supplies only july 13-17 (use $10 off coupon over $50),37631,29
17,bugsbunny01,"jul 13th, 2020 5:43 pm","july 12, 2020","jul 13th, 2020 6:18 pm",automotive,$299,3,_nan_,canadian tire,home & garden,irobot 690 $299 ymmv,1263,-1
18,rumblero,"jul 13th, 2020 4:18 pm","december 1, 2020","jul 13th, 2020 6:08 pm",computers & electronics,"1,199.99",4,_nan_,staples,computers & tablets/ereaders,"asus tuf506ih-rs74 15.6"", 2.9 ghz amd ryzen 7 4800h, 512 gb ssd, 16gb ddr4, windows 10 home, nvidia geforce gtx 1,199.99",1940,0
19,runbrun11,"jul 12th, 2020 9:16 pm",_nan_,"jul 13th, 2020 6:07 pm",home & garden,$75,6,_nan_,walmart,appliances,sodastream source - $75 ymmv,2543,-2
20,bbrown3979,"jul 8th, 2020 4:51 am",_nan_,"jul 13th, 2020 6:04 pm",home & garden,_nan_,34,_nan_,best buy,apparel,canada goose up to 37% off,13254,13
21,awais,"jul 13th, 2020 12:06 pm",_nan_,"jul 13th, 2020 5:46 pm",computers & electronics,27.99,8,$12,amazon.ca,peripherals & accessories,anker powerport cube power strip $27.99,3766,6
22,googliya,"jul 13th, 2020 1:39 pm","october 31, 2020","jul 13th, 2020 5:37 pm",automotive,89.99,13,40% + $10,costco,other,"dk2 hitch-mounted cargo carrier, $89.99",3026,6
23,caerus,"may 18th, 2020 9:56 pm",_nan_,"jul 13th, 2020 5:26 pm",home & garden,$137,114,_nan_,home depot,appliances,"winix p300 air purifier $148 ($100 off, regular of $248) *edit: now $137*",33789,20
24,andrewlo,"jul 13th, 2020 11:10 am","july 19, 2020","jul 13th, 2020 5:07 pm",entertainment,free,18,40$ off,tim hortons,groceries,free any size coffee tim hortons.. possible ymmv,4034,-10
25,joebrown2020,"jul 13th, 2020 5:03 pm","july 13, 2020","jul 13th, 2020 5:03 pm",computers & electronics,9.99,0,75% off,microsoft,video games,nba2k playgrounds 2 digital download $10,850,-2
26,spyhero,"jul 13th, 2020 2:39 pm","july 23, 2020","jul 13th, 2020 4:20 pm",entertainment,$215.99,4,30-40%,best buy,computers & electronics,"dell p2419h 24"" monitor $215.99",1401,1
27,batman1983,"jul 13th, 2020 11:35 am","july 14, 2020","jul 13th, 2020 4:14 pm",home & garden,$899.99,5,38,costco,home decor,napoleon 100 in. electric wall mount fireplace $899,1890,4
28,arcticsilverfox,"jun 12th, 2020 12:49 pm","july 6, 2020","jul 13th, 2020 4:03 pm",computers & electronics,59.99,78,45% off,best buy mobile,telecom,[markham only] 500mbit/20mbit cable internet (rogers tpia) - $59.99,12641,-9
29,danzerino,"jul 13th, 2020 12:24 pm","july 9, 2020","jul 13th, 2020 3:57 pm",computers & electronics,9.97,6,70% off,best buy,video games,$9.97 pdp mario remix starter kit for switch - red,2826,14
0,kooltilltheen,"jul 7th, 2020 4:12 am","july 18, 2020","jul 13th, 2020 3:22 pm",small business,$172.99,51,61% off,nike,apparel,upto 75% off on everything on old navy/gap + extra 50% off clearance on gap,20076,16
1,escape1975,"jul 12th, 2020 10:39 pm","july 4, 2020","jul 13th, 2020 3:01 pm",home & garden,69.99,15,$73 off,canadian tire,outdoors & patio,"coleman queen 15"" air mattress + ac pump - $69.99",3223,6
2,tdot905,"may 20th, 2020 11:40 am","july 30, 2020","jul 13th, 2020 2:55 pm",home & garden,$199.99,86,55% off,today's shopping choice,appliances,nespresso expert bundle $199 - $250 off,25852,9
3,chatbox,"jul 9th, 2020 7:06 pm","september 7, 2020","jul 13th, 2020 2:44 pm",computers & electronics,"1,899.99",66,$350 off,amazon.ca,other,"amd ryzen threadripper 3960x 24-core, 48-thread unlocked desktop processor, without cooler - $1,899.99",11562,51
4,aldhux,"jul 13th, 2020 7:30 am","july 15, 2020","jul 13th, 2020 2:13 pm",home & garden,_nan_,7,7.5%,canadian tire,computers & electronics,drop cashback : 7.5% on apple,2894,-1
5,essjayess,"jul 8th, 2020 5:39 pm",_nan_,"jul 13th, 2020 1:57 pm",small business,$0.97,9,64% off,amazon.ca,office supplies,"sharpie permanent markers, ultra fine point, black, 2 pack, $0.97 (add-on item)",4684,38
6,adizac,"jun 30th, 2020 12:37 pm","august 15, 2020","jul 13th, 2020 1:53 pm",sports & fitness,49,32,50%,lululemon,other,canada day sale! get a year of alltrails pro for only $14.99,10021,21
7,thomasnsx888,"jul 13th, 2020 7:38 am","july 14, 2020","jul 13th, 2020 1:27 pm",kids & babies,39.99,15,10$,costco,toys & games,lego large creative 790-piece brick box - $39.99,5761,26
8,coopercold,"jul 10th, 2020 11:46 am",_nan_,"jul 13th, 2020 1:05 pm",beauty & wellness,5.97,8,_nan_,walmart,groceries,"various coffee (lavazza, melitta, starbucks, timothy's, ethical bean, maxwell house) for $3 - $5 per pack (238g - 730g)",3258,14
9,freebush,"jun 26th, 2020 10:54 am","july 2, 2020","jul 13th, 2020 12:40 pm",home & garden,$198,12,$101.99,visions electronics,computers & electronics,klipsch promedia 2.1 ipod / computer speakers $198 pm op,2756,8
10,kleftiko,"jul 8th, 2020 5:53 pm",_nan_,"jul 13th, 2020 12:36 pm",computers & electronics,4,48,81% off,dollarama,peripherals & accessories,- usb wall plug receptacles - 2.4a - $4 - wpg ymmv,9248,13
11,badbeerbreath,"jul 11th, 2020 8:38 pm","july 9, 2020","jul 13th, 2020 12:36 pm",entertainment,10.99,7,31% off,amazon.ca,groceries,"kicking horse coffee- hoodoo jo, half ass, pacific pipeline $10.99",3599,2
